,Unnamed: 0,ECU Absolute Time,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Engine Operating Time,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,ABV Learning Value,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage,Seat Switch State,Absolute Time,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Action,Base Action,length = 6,length = 12,length = 18,length = 24,length = 30,Filtered length = 6,Filtered length = 12,Filtered length = 18,Filtered length = 24,Filtered length = 30
21185,21185,2023-04-17 14:35:24.739855104+08:00,1004,0.777050013,0,0.063476348,0,855.9999966,31.87435294,-0.000313728,1,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,8,14.0624946,14.12499458,276,453,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.656249576,0.0,1,3243,10600,1800,180.0,1,5,120,0,2.064,1.284,-0.004407296,47,68,1.38671804,0.214843024,12.87472154,0.014648388,26.51658408,0.263670984,0,2023-04-17 14:35:25.233000+08:00,0.604023368,0.582409,0.407878488,0.402241408,0.534390692,0.749435074,0.79223187,0.829146916,0.664152806,,1,Idle,Idle,Idle,Two-Stage Left,Idle,Idle,Idle,Idle,Idle,Idle
21190,21190,2023-04-17 14:35:25.219322880+08:00,1004,0.777050013,0,0.07324194,0,855.9999966,11.24956862,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,14.29686951,13.51561981,272,453,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.019530989,0.0,1,3027,10600,1800,180.0,1,2,119,0,2.216,0.792,0.796263664,47,68,0.970702628,0.214843024,12.99971762,0.009765592,24.75044712,0.253905392,0,2023-04-17 14:35:25.504000+08:00,0.549890417,0.56790382,0.424754181,0.465800387,0.511172426,0.609169907,0.792358932,0.811308816,0.635025857,,1,Idle,Idle,Idle,Go Straight,Idle,Idle,Idle,Idle,Idle,Idle
21195,21195,2023-04-17 14:35:25.669645056+08:00,1004,0.777050013,0,0.068359144,0,855.9999966,11.24956862,-0.000313728,0,5,0,37.03125,-0.001254912,14.99858822,0.999952896,128,24,15.0937442,12.93749503,289,456,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.039062234,0.0,1,2798,10600,1800,180.0,1,2,119,0,2.268,0.804,1.202457712,47,67,0.416015412,0.214843024,12.93721958,0.039062368,22.87801488,0.229491412,0,2023-04-17 14:35:25.766000+08:00,0.539276645,0.53271736,0.384435084,0.368354818,0.467573805,0.606418732,0.807440897,0.796816202,0.58309994,,2,Turn Left,Idle,Idle,Go Straight,Idle,Idle,Idle,Idle,Idle,Idle
21200,21200,2023-04-17 14:35:25.669645056+08:00,1004,0.777050013,0,0.068359144,0,855.9999966,11.24956862,-0.000313728,0,5,0,37.03125,-0.001254912,14.99858822,0.999952896,128,24,15.0937442,12.93749503,289,456,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.039062234,0.0,1,2798,10600,1800,180.0,1,2,119,0,2.268,0.804,1.202457712,47,67,0.416015412,0.214843024,12.93721958,0.039062368,22.87801488,0.229491412,0,2023-04-17 14:35:26.036000+08:00,0.544583531,0.573456522,0.414439363,0.291439201,0.447339372,0.596397525,0.825501122,0.805346086,0.576066549,,2,Idle,Idle,Idle,Go Straight,Idle,Idle,Idle,Idle,Idle,Idle
21205,21205,2023-04-17 14:35:26.119636992+08:00,1004,0.777050013,0,0.078124736,0,855.9999966,11.24956862,-0.000313728,0,5,0,56.25,-0.001254912,14.99858822,0.999952896,128,24,18.09374305,12.92187004,349,523,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.214843439,0.0,1,2590,10600,1800,180.0,1,2,119,0,2.344,0.94,-1.277669408,47,67,0.416015412,0.214843024,12.8122235,0.786130156,21.1772904,0.229491412,0,2023-04-17 14:35:26.308000+08:00,0.503177922,0.542593762,0.440226447,0.373554516,0.515029977,0.62295724,0.79520929,0.812892858,0.639232027,,1,Idle,Idle,Idle,Idle,Two-Stage Left,Idle,Idle,Idle,Idle,Two-Stage Left
21210,21210,2023-04-17 14:35:26.119636992+08:00,1004,0.777050013,0,0.078124736,0,855.9999966,11.24956862,-0.000313728,0,5,0,56.25,-0.001254912,14.99858822,0.999952896,128,24,18.09374305,12.92187004,349,523,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.214843439,0.0,1,2590,10600,1800,180.0,1,2,119,0,2.344,0.94,-1.277669408,47,67,0.416015412,0.214843024,12.8122235,0.786130156,21.1772904,0.229491412,0,2023-04-17 14:35:26.568000+08:00,0.427802295,0.536112636,0.40975208,0.381712205,0.599388398,0.624463799,0.782737719,0.84379044,0.734397111,,1,Idle,Idle,Idle,Idle,Two-Stage Left,Idle,Idle,Idle,Idle,Two-Stage Left
21215,21215,2023-04-17 14:35:26.570339840+08:00,1004,0.777050013,0,0.078124736,0,855.9999966,11.24956862,-0.000313728,0,5,0,68.90625,-0.001254912,14.99858822,0.999952896,128,24,25.46874022,12.92187004,399,590,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.675780821,0.0,1,2433,10600,1800,180.0,1,2,119,0,2.42,1.3,-3.277393952,47,67,0.416015412,0.214843024,12.99971762,0.834958116,19.89357048,0.229491412,0,2023-04-17 14:35:26.839000+08:00,0.354555544,0.590123577,0.423350677,0.258628721,0.539704438,0.613427094,0.799956189,0.81398585,0.656615126,,1,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left,Idle,Idle,Idle,Idle,Two-Stage Left
21220,21220,2023-04-17 14:35:27.021696+08:00,1004,0.777050013,0,0.083007532,0,855.9999966,11.71831372,0.46843137,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,30.96873811,12.92187004,436,639,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.999999488,0.0,1,2252,10600,2270,180.0,1,2,119,0,2.48,1.548,-5.074021472,47,67,0.416015412,0.214843024,13.12471369,0.893551668,18.41361312,0.229491412,0,2023-04-17 14:35:27.119000+08:00,0.280244355,0.553394191,0.540084092,0.457821676,0.526966829,0.587980953,0.796165599,0.827658008,0.667540514,,3,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left
21225,21225,2023-04-17 14:35:27.021696+08:00,1004,0.777050013,0,0.083007532,0,855.9999966,11.71831372,0.46843137,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,30.96873811,12.92187004,436,639,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.999999488,0.0,1,2252,10600,2270,180.0,1,2,119,0,2.48,1.548,-5.074021472,47,67,0.416015412,0.214843024,13.12471369,0.893551668,18.41361312,0.229491412,0,2023-04-17 14:35:27.386000+08:00,0.34500621,0.544755638,0.668072424,0.312953902,0.519615321,0.594039747,0.811421,0.812537797,0.641048575,,3,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left
21230,21230,2023-04-17 14:35:27.469947136+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,15.9370196,4.687137252,0,5,0,79.21875,5.623686264,14.99858822,0.999952896,128,28,36.14061112,12.90624504,478,707,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.300780661,0.0,1,1971,10600,2142,180.0,1,2,119,0,2.724,1.784,-6.35900072,47,67,0.416015412,0.214843024,12.99971762,0.898434464,16.11599976,0.229491412,0,2023-04-17 14:35:27.654000+08:00,0.397025591,0.520988506,0.700890471,0.426176793,0.498580437,0.570034372,0.8130942,0.804291559,0.611550346,,3,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left
21235,21235,2023-04-17 14:35:27.469947136+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,15.9370196,4.687137252,0,5,0,79.21875,5.623686264,14.99858822,0.999952896,128,28,36.14061112,12.90624504,478,707,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.300780661,0.0,1,1971,10600,2142,180.0,1,2,119,0,2.724,1.784,-6.35900072,47,67,0.416015412,0.214843024,12.99971762,0.898434464,16.11599976,0.229491412,0,2023-04-17 14:35:27.926000+08:00,0.418253135,0.545370139,0.730424662,0.371044717,0.514374841,0.570361837,0.820005556,0.812097114,0.636070898,,3,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left
21240,21240,2023-04-17 14:35:27.919714816+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,12.18705882,0.937176468,0,5,0,75.46875,1.87372548,14.99858822,0.999952896,128,28,35.9374862,12.90624504,474,706,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.261718171,0.0,1,1972,10600,2030,180.0,1,2,119,0,2.696,1.752,-7.397920112,47,67,0.416015412,0.214843024,12.8122235,0.898434464,16.12417632,0.229491412,0,2023-04-17 14:35:28.194000+08:00,0.388525563,0.522531432,0.763712797,0.345585031,0.45636505,0.579695558,0.845590032,0.802769691,0.570498621,,3,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21245,21245,2023-04-17 14:35:28.369815040+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,12.18705882,0.937176468,0,5,0,75.46875,1.87372548,14.99858822,0.999952896,128,28,36.54686097,12.89062005,489,732,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.277343167,0.0,1,1871,10600,1918,180.0,1,2,119,0,2.788,1.764,-8.339196704,47,67,0.416015412,0.214843024,12.87472154,0.898434464,15.29834376,0.229491412,0,2023-04-17 14:35:28.462000+08:00,0.50742037,0.522840907,0.860293346,0.408158138,0.591236438,0.58729333,0.809340543,0.841522844,0.739079262,,3,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21250,21250,2023-04-17 14:35:28.369815040+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,12.18705882,0.937176468,0,5,0,75.46875,1.87372548,14.99858822,0.999952896,128,28,36.54686097,12.89062005,489,732,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.277343167,0.0,1,1871,10600,1918,180.0,1,2,119,0,2.788,1.764,-8.339196704,47,67,0.416015412,0.214843024,12.87472154,0.898434464,15.29834376,0.229491412,0,2023-04-17 14:35:28.734000+08:00,0.519098581,0.553703666,0.690575653,0.307037172,0.509280284,0.572588848,0.86050574,0.811413538,0.625965537,,3,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21255,21255,2023-04-17 14:35:28.819433984+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,9.84333333,-1.406549022,0,5,0,74.53125,0.936235284,14.99858822,0.999952896,128,28,37.34373566,13.46874483,495,750,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.30468691,0.0,1,1878,10600,1806,180.0,1,2,119,0,2.772,1.788,-9.241416176,47,67,0.554687216,0.214843024,12.8122235,0.893551668,15.35557968,0.234374208,0,2023-04-17 14:35:28.995000+08:00,0.510613685,0.559875318,0.662914976,0.438996125,0.514447802,0.606058575,0.835060476,0.814295124,0.636323097,,3,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21260,21260,2023-04-17 14:35:28.819433984+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,9.84333333,-1.406549022,0,5,0,74.53125,0.936235284,14.99858822,0.999952896,128,28,37.34373566,13.46874483,495,750,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.30468691,0.0,1,1878,10600,1806,180.0,1,2,119,0,2.772,1.788,-9.241416176,47,67,0.554687216,0.214843024,12.8122235,0.893551668,15.35557968,0.234374208,0,2023-04-17 14:35:29.270000+08:00,0.653913872,0.553703666,0.670886192,0.356790573,0.508625148,0.57815617,0.855098678,0.810982944,0.625411639,,1,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21265,21265,2023-04-17 14:35:29.239877888+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,9.374588232,-1.87529412,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,36.23436109,13.46874483,486,735,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.214843183,0.0,1,1864,10600,1800,180.0,1,2,119,0,2.804,1.716,-10.01474715,47,67,0.554687216,0.214843024,12.8122235,0.888668872,15.24110784,0.234374208,0,2023-04-17 14:35:29.575000+08:00,0.510613685,0.571913596,0.499294907,0.409861042,0.563505182,0.587326022,0.840293417,0.835138061,0.7040641,,1,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21270,21270,2023-04-17 14:35:29.629944064+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,9.374588232,-1.87529412,0,5,0,72.65625,-0.938745108,14.99858822,0.999952896,128,28,36.03123616,13.46874483,484,729,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.179686942,0.0,1,1868,10600,1800,180.0,1,2,119,0,2.82,1.688,-11.04585512,47,67,0.832030824,0.214843024,12.74972546,0.888668872,15.27381408,0.2441398,0,2023-04-17 14:35:29.854000+08:00,0.421431144,0.568827796,0.396623494,0.460690552,0.545454435,0.598722748,0.841749334,0.847438064,0.69922324,,1,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21275,21275,2023-04-17 14:35:29.629944064+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,9.374588232,-1.87529412,0,5,0,72.65625,-0.938745108,14.99858822,0.999952896,128,28,36.03123616,13.46874483,484,729,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.179686942,0.0,1,1868,10600,1800,180.0,1,2,119,0,2.82,1.688,-11.04585512,47,67,0.832030824,0.214843024,12.74972546,0.888668872,15.27381408,0.2441398,0,2023-04-17 14:35:30.117000+08:00,0.466014762,0.553084716,0.383501668,0.486418705,0.518450973,0.604715885,0.842832086,0.824819485,0.650345769,,1,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21280,21280,2023-04-17 14:35:30.079325952+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,10.31207843,-0.937803924,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.59373633,12.89062005,482,721,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.132811954,0.0,1,1832,10600,1800,180.0,1,2,119,0,2.804,1.652,-11.80356325,47,67,0.416015412,0.214843024,12.8122235,0.883786076,14.97945792,0.229491412,0,2023-04-17 14:35:30.415000+08:00,0.63057293,0.56605142,0.417723219,0.503182648,0.462988156,0.594432733,0.836301612,0.727603754,0.495086217,,2,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21285,21285,2023-04-17 14:35:30.529171968+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,9.84333333,-1.406549022,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.37498642,12.89062005,479,721,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.101561962,0.0,1,1854,10600,1800,180.0,1,2,119,0,2.964,1.628,-12.67453702,47,67,0.416015412,0.214843024,12.74972546,0.883786076,15.15934224,0.229491412,0,2023-04-17 14:35:30.704000+08:00,0.598716482,0.560494268,0.427567949,0.413088621,0.467573805,0.575601694,0.86008252,0.792453743,0.562996773,,2,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21290,21290,2023-04-17 14:35:30.529171968+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,9.84333333,-1.406549022,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.37498642,12.89062005,479,721,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.101561962,0.0,1,1854,10600,1800,180.0,1,2,119,0,2.964,1.628,-12.67453702,47,67,0.416015412,0.214843024,12.74972546,0.883786076,15.15934224,0.229491412,0,2023-04-17 14:35:30.968000+08:00,0.546697276,0.560803743,0.419596811,0.453339759,0.488754308,0.610774542,0.844435858,0.788328144,0.58607954,,2,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21295,21295,2023-04-17 14:35:30.979576064+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,11.24956862,-0.000313728,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.99998618,12.89062005,489,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.113280709,0.0,1,1803,10600,1800,180.0,1,2,119,0,2.852,1.636,-13.5455108,47,67,0.416015412,0.214843024,12.68722742,0.883786076,14.74233768,0.229491412,0,2023-04-17 14:35:31.232000+08:00,0.628444054,0.56481357,0.416783043,0.328731599,0.463716254,0.548878383,0.900039253,0.81190079,0.573548282,,2,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21300,21300,2023-04-17 14:35:31.429398016+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,11.24956862,-0.000313728,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,36.10936113,12.89062005,490,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.101561962,0.0,1,1803,10600,1800,180.0,1,2,119,0,2.884,1.628,-14.3930503,47,67,0.416015412,0.214843024,12.68722742,0.869137688,14.74233768,0.229491412,0,2023-04-17 14:35:31.502000+08:00,0.54139039,0.559875318,0.421470403,0.461855776,0.515102634,0.574029887,0.845657706,0.815691737,0.63818805,,1,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21305,21305,2023-04-17 14:35:31.429398016+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,11.24956862,-0.000313728,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,36.10936113,12.89062005,490,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.101561962,0.0,1,1803,10600,1800,180.0,1,2,119,0,2.884,1.628,-14.3930503,47,67,0.416015412,0.214843024,12.68722742,0.869137688,14.74233768,0.229491412,0,2023-04-17 14:35:31.757000+08:00,0.587038446,0.562965569,0.418663394,0.464096735,0.452725472,0.635270978,0.842799884,0.750019043,0.52200058,,2,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21310,21310,2023-04-17 14:35:31.879440896+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.89061122,12.89062005,487,733,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.07031197,0.0,1,1818,10600,1800,180.0,1,2,119,0,2.836,1.604,-15.00234138,47,67,0.416015412,0.214843024,12.74972546,0.874020484,14.86498608,0.229491412,0,2023-04-17 14:35:32.010000+08:00,0.600845359,0.564199019,0.421006997,0.391035866,0.518960489,0.596332005,0.852293767,0.81488241,0.6390531,,1,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21315,21315,2023-04-17 14:35:31.879440896+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.89061122,12.89062005,487,733,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.07031197,0.0,1,1818,10600,1800,180.0,1,2,119,0,2.836,1.604,-15.00234138,47,67,0.416015412,0.214843024,12.74972546,0.874020484,14.86498608,0.229491412,0,2023-04-17 14:35:32.260000+08:00,0.572182226,0.567594345,0.419126723,0.442851248,0.488318057,0.586736612,0.850276966,0.793213263,0.587066865,,2,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Two-Stage Left
21320,21320,2023-04-17 14:35:32.334039040+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.99998618,12.89062005,489,740,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.078124468,0.0,1,1804,10600,1800,180.0,1,2,119,0,2.852,1.612,-15.00234138,47,67,0.416015412,0.214843024,12.68722742,0.869137688,14.75051424,0.229491412,0,2023-04-17 14:35:32.525000+08:00,0.585974007,0.56666592,0.420066898,0.443657769,0.46175115,0.591256017,0.850664597,0.775127601,0.543639146,,2,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left
21325,21325,2023-04-17 14:35:32.334039040+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.99998618,12.89062005,489,740,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.078124468,0.0,1,1804,10600,1800,180.0,1,2,119,0,2.852,1.612,-15.00234138,47,67,0.416015412,0.214843024,12.68722742,0.869137688,14.75051424,0.229491412,0,2023-04-17 14:35:32.790000+08:00,0.514856133,0.561113218,0.423820765,0.454236142,0.510153697,0.609562756,0.84493176,0.810433363,0.627463691,,1,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left
21330,21330,2023-04-17 14:35:32.780463872+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.74998627,12.89062005,485,733,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.066405721,0.0,1,1825,10600,1800,180.0,1,2,119,0,2.756,1.6,-15.00234138,47,67,0.416015412,0.214843024,12.74972546,0.869137688,14.922222,0.229491412,0,2023-04-17 14:35:33.059000+08:00,0.542454828,0.560494268,0.422880589,0.399103317,0.524856106,0.562731237,0.858085325,0.815954901,0.647985192,,1,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left
21335,21335,2023-04-17 14:35:33.229555968+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.82811124,12.89062005,486,733,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.07031197,0.0,1,1821,10600,1800,180.0,1,2,119,0,2.74,1.604,-15.00234138,47,67,0.416015412,0.214843024,13.06221566,0.87890328,14.88951576,0.229491412,0,2023-04-17 14:35:33.324000+08:00,0.634815378,0.565432469,0.423350677,0.419094465,0.502947808,0.567512861,0.858209381,0.807533332,0.614721907,,1,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left
21340,21340,2023-04-17 14:35:33.229555968+08:00,1004,0.777050013,0,0.092773124,0,855.9999966,10.78082353,-0.469058826,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.82811124,12.89062005,486,733,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.07031197,0.0,1,1821,10600,1800,180.0,1,2,119,0,2.74,1.604,-15.00234138,47,67,0.416015412,0.214843024,13.06221566,0.87890328,14.88951576,0.229491412,0,2023-04-17 14:35:33.594000+08:00,0.606152245,0.564508494,0.421470403,0.411833535,0.480529994,0.598624673,0.858317945,0.794672968,0.583256614,,2,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left
21345,21345,2023-04-17 14:35:33.679284992+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.31207843,-0.937803924,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.60936133,12.89062005,482,726,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.058593223,0.0,1,1845,10600,1800,180.0,1,2,119,0,2.708,1.596,-15.00234138,47,67,0.416015412,0.214843024,13.12471369,0.874020484,15.0857532,0.229491412,0,2023-04-17 14:35:33.888000+08:00,0.594474034,0.56481357,0.421470403,0.435051888,0.53067876,0.586671091,0.851915202,0.825617256,0.662690463,,1,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left,Idle,Idle,Two-Stage Left,Two-Stage Left,Two-Stage Left
21350,21350,2023-04-17 14:35:33.679284992+08:00,1004,0.777050013,0,0.09765592,0,855.9999966,10.31207843,-0.937803924,0,5,0,73.59375,-0.001254912,14.99858822,0.999952896,128,28,35.60936133,12.89062005,482,726,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.058593223,0.0,1,1845,10600,1800,180.0,1,2,119,0,2.708,1.596,-15.00234138,47,67,0.416015412,0.214843024,13.12471369,0.874020484,15.0857532,0.229491412,0,2023-04-17 14:35:34.153000+08:00,0.57855355,0.564508494,0.421006997,0.416853507,0.591964232,0.594858273,0.835041123,0.847606021,0.740436173,,1,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left,Idle,Idle,Idle,Two-Stage Left,Two-Stage Left
